"subject" "y" "tBodyAccMag-mean()" "tBodyAcc-energy()-X" "tBodyAcc-entropy()-X" "fBodyGyro-mean()-Z" "fBodyGyro-energy()-Z"
"328" 1 2 -0.11865186 -0.79875233 0.23078826 -0.41512496 -0.86242962
"329" 1 2 -0.1135769 -0.75280754 0.29569656 -0.42126065 -0.86874315
"330" 1 2 -0.14179601 -0.78437261 0.48070216 -0.48511586 -0.89913041
"331" 1 3 0.17221839 -0.25978921 0.16033333 -0.12979382 -0.63862472
"332" 1 3 0.1406681 -0.28619117 0.30902761 0.024175713 -0.58352407
"333" 1 3 0.069153786 -0.45999731 0.32720325 -0.054062369 -0.66685803
"334" 1 3 -0.034674026 -0.56833472 0.24207004 -0.091352505 -0.68593447
"335" 1 3 -0.010077156 -0.47661512 0.14814708 -0.018735616 -0.59159346
"336" 1 3 -0.035142758 -0.60470341 0.13534978 0.18249651 -0.52606498
"337" 1 3 0.087026124 -0.43425365 0.28439258 0.10045973 -0.4962327
"338" 1 3 0.14916045 -0.28737739 0.26609625 0.046928327 -0.52387679
"339" 1 3 0.027670965 -0.41086069 0.14814708 -0.057957569 -0.61060372
"340" 1 3 0.1316248 -0.38451983 0.42487657 0.12179373 -0.55646131
"341" 1 3 0.084649741 -0.425764 0.42909191 0.082344243 -0.66019222
"342" 1 3 -0.00022112748 -0.54337521 0.23494345 -0.27004024 -0.7560127
"343" 1 3 0.022777741 -0.50484805 0.17313063 -0.16372971 -0.65288335
"344" 1 3 0.056131879 -0.48015006 0.25795124 0.02647511 -0.53043092
"345" 1 3 0.0070016041 -0.50549973 0.26519663 0.16019789 -0.53448829
"346" 1 3 -0.024070652 -0.4918523 0.28983166 0.011127279 -0.55237411
"347" 1 3 0.0070920245 -0.46822965 0.21333237 -0.067350272 -0.61134698
"348" 3 5 -0.67509243 -0.98845343 -0.33217659 -0.45616337 -0.93170448
"349" 3 5 -0.91845658 -0.99916948 -0.3717646 -0.92479058 -0.99687976
"350" 3 5 -0.98481505 -0.99993982 -0.44589004 -0.97146109 -0.99916236
"351" 3 5 -0.96179023 -0.99954221 -0.42039756 -0.94752373 -0.99687268
"352" 3 5 -0.92197573 -0.99908369 -0.1246741 -0.88505325 -0.99010097
"353" 3 5 -0.89233296 -0.99902908 0.12700246 -0.87181198 -0.98729161
"354" 3 5 -0.86953797 -0.99885037 0.012894499 -0.85307154 -0.98527557
"355" 3 5 -0.88268281 -0.99903531 -0.33195585 -0.86023538 -0.98723185
"356" 3 5 -0.87805254 -0.99856341 -0.11587656 -0.81679642 -0.98403998
"357" 3 5 -0.85224477 -0.99608077 0.13114441 -0.80120786 -0.97940199
"358" 3 5 -0.86723753 -0.99618845 0.012683936 -0.79867017 -0.98254998
"359" 3 5 -0.86022619 -0.99833975 -0.35305747 -0.87211914 -0.98853121
"360" 3 5 -0.87257523 -0.99912267 -0.22369753 -0.89624037 -0.99107593
"361" 3 5 -0.90955521 -0.99893153 -0.10445902 -0.89216688 -0.9928106
"362" 3 5 -0.90459827 -0.99724719 -0.021858336 -0.87799488 -0.99139791
"363" 3 5 -0.91059124 -0.9970741 0.030917264 -0.86153058 -0.99127443
"364" 3 5 -0.74028396 -0.99192432 0.68465694 -0.8453731 -0.99165808
"365" 3 5 -0.92490911 -0.99953675 -0.11412424 -0.91255861 -0.99453888
"366" 3 5 -0.97476223 -0.99994031 -0.55162287 -0.93375227 -0.99583071
"367" 3 5 -0.98521908 -0.99994053 -0.70581441 -0.97760818 -0.99968066
"368" 3 5 -0.98505683 -0.99990707 -0.59150768 -0.97050444 -0.99945442
"369" 3 5 -0.97293803 -0.9997044 -0.19916178 -0.9490161 -0.9981643
"370" 3 5 -0.969546 -0.9996548 -0.21302007 -0.94649634 -0.99808721
"371" 3 5 -0.97741716 -0.99986178 -0.62568018 -0.96455441 -0.9992051
"372" 3 5 -0.98654805 -0.99996361 -0.73629771 -0.98351604 -0.99977081
"373" 3 5 -0.99443952 -0.9999849 -0.64898612 -0.99168658 -0.9999101
"374" 3 5 -0.99671753 -0.99998983 -0.73629771 -0.99371787 -0.99995359
"375" 3 5 -0.99852586 -0.99999303 -0.88821474 -0.99446111 -0.99995873
"376" 3 5 -0.99740855 -0.99998631 -0.669726 -0.99497745 -0.99996658
"377" 3 5 -0.99614398 -0.99998562 -0.62352466 -0.99291655 -0.99992877
"378" 3 5 -0.97278681 -0.99992455 -0.44544521 -0.95883481 -0.99826648
"379" 3 4 -0.64484496 -0.99606503 0.023298511 -0.95664354 -0.9984977
"380" 3 4 -0.87607263 -0.9998324 -0.67448818 -0.9450994 -0.99818194
"381" 3 4 -0.96395587 -0.99993671 -0.59664062 -0.96097589 -0.99874309
"382" 3 4 -0.98177429 -0.99995359 -0.77376011 -0.97511129 -0.99956933
"383" 3 4 -0.98226194 -0.99995265 -0.7601374 -0.98168981 -0.99954451
"384" 3 4 -0.95665755 -0.99987035 -0.77942315 -0.91968935 -0.99697847
"385" 3 4 -0.68871218 -0.98458896 -0.97300716 -0.82298248 -0.97651965
"386" 3 4 -0.36295861 -0.94826837 -1 -0.74652597 -0.94172985
"387" 3 4 -0.58351373 -0.96109263 -0.74611829 -0.76693668 -0.9775948
"388" 3 4 -0.92188231 -0.99728657 -0.31265666 -0.95802472 -0.99869185
"389" 3 4 -0.96773305 -0.99956708 -0.2748266 -0.94909909 -0.99849851
"390" 3 4 -0.97110859 -0.99960658 -0.60756117 -0.97005229 -0.9994602
"391" 3 4 -0.71926713 -0.99519712 0.53359592 -0.92242229 -0.99498285
"392" 3 4 -0.90253737 -0.99968119 -0.35394754 -0.91163564 -0.99340695
"393" 3 4 -0.96197605 -0.99989843 -0.7177413 -0.92472376 -0.99717193
"394" 3 4 -0.98446686 -0.99997549 -0.66271367 -0.97024209 -0.99940159
"395" 3 4 -0.98395478 -0.99998267 -0.71013556 -0.98357632 -0.99976448
"396" 3 4 -0.98856705 -0.99998259 -0.75186908 -0.98861785 -0.99985846
"397" 3 4 -0.99555282 -0.99997283 -0.66379017 -0.98903567 -0.99984538
"398" 3 4 -0.98184983 -0.99994633 -0.49576975 -0.98642719 -0.99987059
"399" 3 4 -0.96768291 -0.99990214 -0.34306396 -0.97059565 -0.99936312
"400" 3 4 -0.97733241 -0.9999302 -0.49802356 -0.97196735 -0.99943329
"401" 3 4 -0.99107577 -0.99998319 -0.77740301 -0.99193084 -0.99994015
"402" 3 4 -0.99466188 -0.99998292 -0.70279324 -0.99469974 -0.99997743
"403" 3 4 -0.99545197 -0.99998234 -0.6904156 -0.99481664 -0.99996984
"404" 3 4 -0.99242984 -0.9999778 -0.74957839 -0.99359743 -0.99995588
"405" 3 6 -0.86759892 -0.99637948 0.0057052316 -0.8083903 -0.98088741
"406" 3 6 -0.94738256 -0.99959464 -0.4755401 -0.86326752 -0.9890031
"407" 3 6 -0.97860085 -0.99991637 -0.61712938 -0.90483518 -0.9952005
"408" 3 6 -0.99270453 -0.99997014 -0.61147618 -0.96980576 -0.99911103
"409" 3 6 -0.98978497 -0.99991496 -0.34494174 -0.9874265 -0.99990902
"410" 3 6 -0.98195785 -0.99987336 -0.24806087 -0.98446616 -0.99984849
"411" 3 6 -0.98132642 -0.99986011 -0.43619817 -0.97713262 -0.99972922
"412" 3 6 -0.97541858 -0.9998366 -0.57135098 -0.97038689 -0.99958037
"413" 3 6 -0.96814072 -0.99970262 -0.26220049 -0.97023772 -0.99934333
"414" 3 6 -0.97278181 -0.99960826 -0.23297785 -0.95571119 -0.99903453
"415" 3 6 -0.97010573 -0.99956503 -0.018927164 -0.96111518 -0.99925461
"416" 3 6 -0.97416302 -0.99967912 -0.15485063 -0.98022754 -0.99976277
"417" 3 6 -0.97610966 -0.99979396 -0.74317974 -0.97020846 -0.99955011
"418" 3 6 -0.95244714 -0.99939085 -0.080487325 -0.94856688 -0.99884086
"419" 3 6 -0.93754602 -0.9979516 -0.077910785 -0.82959718 -0.98770721
"420" 3 6 -0.97633286 -0.9993688 -0.71667839 -0.89172707 -0.99442036
"421" 3 6 -0.99333212 -0.99990528 -0.57861042 -0.95561997 -0.99866729
"422" 3 6 -0.99552122 -0.99995155 -0.67185918 -0.9863055 -0.99981053
"423" 3 6 -0.99457256 -0.99996087 -0.77942315 -0.99540313 -0.99997187
"424" 3 6 -0.99644178 -0.99998045 -0.8268731 -0.99447666 -0.99996622
"425" 3 6 -0.99720509 -0.99997067 -0.65750663 -0.99465076 -0.9999761
"426" 3 6 -0.99719856 -0.99996135 -0.59057612 -0.99702956 -0.99998535
"427" 3 6 -0.99777634 -0.99996369 -0.623929 -0.99670868 -0.99998244
"428" 3 6 -0.99055478 -0.99986552 -0.27188144 -0.99407959 -0.99996547
"429" 3 6 -0.98678199 -0.99981894 -0.20205632 -0.99104563 -0.99993676
"430" 3 6 -0.98909045 -0.9998737 -0.53706719 -0.99264612 -0.99995167
"431" 3 6 -0.99144311 -0.99991624 -0.81618392 -0.99115743 -0.99993556
"432" 3 6 -0.99752998 -0.99997258 -0.71393721 -0.99247119 -0.99993998
"433" 3 6 -0.99869908 -0.99997599 -0.59649355 -0.99509305 -0.99997186
"434" 3 6 -0.99673504 -0.99996206 -0.6727296 -0.99547911 -0.99997557
"435" 3 1 -0.41867964 -0.89630002 0.18610466 -0.4925123 -0.90735327
"436" 3 1 -0.39466657 -0.87142824 0.13534978 -0.53571945 -0.91111889
"437" 3 1 -0.32491978 -0.83290241 0.16190172 -0.53983989 -0.89482726
"438" 3 1 -0.29173914 -0.81781334 0.22214615 -0.48551843 -0.87613394
"439" 3 1 -0.31007904 -0.83593905 0.21013087 -0.5090037 -0.87560011
"440" 3 1 -0.28711564 -0.82865772 0.14270577 -0.50297882 -0.86571411
"441" 3 1 -0.24926118 -0.80466316 0.17729088 -0.42546975 -0.84788175
"442" 3 1 -0.27207618 -0.80541226 0.17298786 -0.47398521 -0.86278977
"443" 3 1 -0.29708957 -0.80767459 0.12990848 -0.43740137 -0.86207775
"444" 3 1 -0.24411839 -0.76328533 0.16033333 -0.40629107 -0.85864062
"445" 3 1 -0.23192537 -0.76276654 0.2285448 -0.49240386 -0.88491693
"446" 3 1 -0.29071646 -0.81690952 0.2722041 -0.50047005 -0.88626804
"447" 3 1 -0.31236448 -0.8326005 0.29436327 -0.48494823 -0.87096056
"448" 3 1 -0.28042487 -0.80135538 0.28101788 -0.43108057 -0.84733281
"449" 3 1 -0.25597065 -0.79368287 0.24448517 -0.47901549 -0.85858564
"450" 3 1 -0.30213445 -0.85638618 0.19491844 -0.51190655 -0.87155355
"451" 3 1 -0.48512255 -0.93392115 -0.02849403 -0.55980311 -0.92950241
"452" 3 1 -0.45146473 -0.90079425 -0.071297189 -0.48669302 -0.91039275
"453" 3 1 -0.33084347 -0.83935038 0.15085222 -0.3906575 -0.8636873
"454" 3 1 -0.21631897 -0.76716603 0.37790272 -0.42455503 -0.84094598
"455" 3 1 -0.14273292 -0.70923046 0.34610247 -0.37454235 -0.85162857
"456" 3 1 -0.18473327 -0.71829903 0.26918015 -0.42645049 -0.86999001
"457" 3 1 -0.2064554 -0.75225602 0.25088382 -0.39525929 -0.84228381
"458" 3 1 -0.23622121 -0.782528 0.25239933 -0.41221157 -0.86263705
"459" 3 1 -0.22195679 -0.75757616 0.29623031 -0.42384009 -0.85807061
"460" 3 1 -0.15490819 -0.7186608 0.23892697 -0.33517676 -0.82838414
"461" 3 1 -0.20031868 -0.75178936 0.21013087 -0.26916371 -0.83340446
"462" 3 1 -0.24218741 -0.7826735 0.17313063 -0.3793807 -0.84512846
"463" 3 1 -0.25173931 -0.80064982 0.23252832 -0.46465349 -0.87064075
"464" 3 1 -0.25877983 -0.82347436 0.33010493 -0.42987208 -0.86229397
"465" 3 1 -0.30666124 -0.85131674 0.126536 -0.4422836 -0.85469011
"466" 3 3 -0.13333195 -0.5954063 0.17313063 -0.45525306 -0.89917331
"467" 3 3 -0.11640862 -0.59457719 0.25172427 -0.39414811 -0.87471132
"468" 3 3 -0.25010731 -0.73830819 0.3305291 -0.36692254 -0.86189868
"469" 3 3 -0.21245271 -0.69600307 0.18526059 -0.48519594 -0.90684656
"470" 3 3 -0.13800224 -0.59322094 0.066466738 -0.39015785 -0.86089053
"471" 3 3 -0.13752809 -0.6044168 0.11031062 -0.375814 -0.82315069
"472" 3 3 -0.070485778 -0.5540003 0.19564276 -0.29270759 -0.82878811
"473" 3 3 -0.12510965 -0.59225991 0.30902761 -0.34100814 -0.84796032
"474" 3 3 0.032402273 -0.52247691 0.34000055 -0.42535905 -0.8856652
"475" 3 3 0.053852215 -0.51821725 0.38413342 -0.19026308 -0.80617013
"476" 3 3 -0.0822611 -0.61735849 0.24050165 -0.18183992 -0.8041203
"477" 3 3 -0.14477631 -0.64302559 0.21652952 -0.42864524 -0.88940785
"478" 3 3 -0.05745101 -0.53342829 0.10441245 -0.32675267 -0.86124031
"479" 3 3 -0.022769449 -0.53505544 0.082801375 -0.27651401 -0.84013326
"480" 3 3 0.061484221 -0.46646343 0.32720325 -0.42063379 -0.89402346
"481" 3 3 0.24282086 -0.23843616 0.34000055 -0.40018662 -0.89821576
"482" 3 3 0.3115353 -0.16561075 0.5861969 0.058108608 -0.63617125
"483" 3 3 0.11301898 -0.38065569 0.3336019 -0.14698024 -0.77934064
"484" 3 3 0.10196364 -0.34124799 0.028806807 -0.20656651 -0.8112082
"485" 3 3 0.15009565 -0.33983894 0.079264036 -0.14166157 -0.78615003
"486" 3 3 0.17457294 -0.36346058 0.3218249 -0.12810106 -0.74389928
"487" 3 3 0.31502384 -0.18209815 0.43127522 -0.12113083 -0.79024622
"488" 3 3 0.37702137 -0.03590633 0.43525874 -0.0075654058 -0.67975521
"489" 3 2 -0.29939359 -0.8470103 0.15809494 -0.51611886 -0.90552039
"490" 3 2 -0.30909581 -0.83748549 0.4134538 -0.54436181 -0.91040745
"491" 3 2 -0.33578959 -0.84076194 0.45631867 -0.56985871 -0.91992102
"492" 3 2 -0.36726466 -0.85227454 0.48520817 -0.50252251 -0.8877935
"493" 3 2 -0.31179999 -0.82705692 0.51496503 -0.45129062 -0.88728565
"494" 3 2 -0.29580073 -0.8223684 0.43408805 -0.48105308 -0.89882322
"495" 3 2 -0.31302851 -0.81178125 0.4630435 -0.55070024 -0.90877798
"496" 3 2 -0.29648124 -0.80878857 0.58870505 -0.58996215 -0.93706038
"497" 3 2 -0.27344016 -0.82071523 0.58673809 -0.56683576 -0.92506583
"498" 3 2 -0.13924372 -0.76088554 0.49245356 -0.44224238 -0.89066161
"499" 3 2 -0.18720747 -0.79207504 0.45266133 -0.54118031 -0.91851166
"500" 3 2 -0.21139106 -0.81871389 0.41090858 -0.45074306 -0.87003639
"501" 3 2 -0.17738428 -0.76277367 0.55912694 -0.4122122 -0.81095233
"502" 3 2 -0.070654788 -0.64830743 0.70038402 -0.48810555 -0.88070895
"503" 3 2 -0.059504352 -0.65052459 0.70848881 -0.41290167 -0.8821754
"504" 3 2 -0.12184381 -0.70728863 0.65317835 -0.40345957 -0.882359
"505" 3 2 -0.12370718 -0.70355505 0.69170799 -0.50790381 -0.91671517
"506" 3 2 -0.15878392 -0.76483891 0.37790272 -0.45071477 -0.87006831
"507" 3 2 -0.15218493 -0.74074301 0.446256 -0.48288138 -0.88853529
"508" 3 2 -0.16707513 -0.79138836 0.48055665 -0.30146649 -0.84285869
"509" 3 2 -0.13553205 -0.75558847 0.64279619 -0.32231168 -0.81793662
"510" 3 2 -0.10756949 -0.70202713 0.7597091 -0.48087243 -0.8914778
"511" 3 2 -0.15533024 -0.7230865 0.66232598 -0.44649548 -0.87226947
"512" 3 2 -0.12755733 -0.70780678 0.44231027 -0.37122393 -0.80843067
"513" 3 2 -0.10768492 -0.68965591 0.56355862 -0.24601795 -0.84397841
"514" 3 2 -0.14291183 -0.70590203 0.74739735 -0.40074917 -0.85082608
"515" 3 2 0.011921331 -0.62313704 0.53965924 -0.40157788 -0.86536181
"516" 3 2 -0.0256393 -0.59710113 0.66199213 -0.47241299 -0.89715775
"517" 3 2 -0.11874347 -0.68459475 0.57590775 -0.33492331 -0.81641879
"518" 3 2 -0.09479436 -0.70783887 0.58033944 -0.27262588 -0.76729101
"519" 3 2 -0.094732115 -0.73388062 0.55511734 -0.42528845 -0.8610442
"520" 3 2 -0.091368922 -0.73744423 0.61910383 -0.366116 -0.85715592
"521" 3 2 -0.044099347 -0.66597325 0.57165248 -0.31188559 -0.81286442
"522" 3 2 0.028911328 -0.59719157 0.58673809 -0.20020528 -0.74371423
"523" 3 5 -0.73998171 -0.99734764 -0.286682 -0.91049225 -0.99565923
"524" 3 5 -0.87832801 -0.99959933 -0.2284786 -0.92656905 -0.99727825
"525" 3 5 -0.94218534 -0.99912426 -0.1941353 -0.93199481 -0.99728458
"526" 3 5 -0.94178562 -0.99870412 0.0054267219 -0.92762043 -0.99497643
"527" 3 5 -0.94591312 -0.99908673 -0.13946182 -0.91996516 -0.99318851
"528" 3 5 -0.95522167 -0.99974002 -0.37651526 -0.91932048 -0.9929
"529" 3 5 -0.97049489 -0.99993426 -0.60598954 -0.92567136 -0.99700514
"530" 3 5 -0.98151668 -0.99998298 -0.84796284 -0.98934028 -0.99981566
"531" 3 5 -0.985872 -0.99998831 -0.71013556 -0.9877108 -0.99984324
"532" 3 5 -0.9844522 -0.9999741 -0.58387873 -0.98812232 -0.9998863
"533" 3 5 -0.98873134 -0.99997519 -0.63323942 -0.99007493 -0.99989825
"534" 3 5 -0.99350727 -0.99998634 -0.80591961 -0.99267404 -0.9999499
"535" 3 5 -0.99217201 -0.99998731 -0.72891185 -0.98995708 -0.99990332
"536" 3 5 -0.99115189 -0.99998554 -0.66279533 -0.98936661 -0.99982544
"537" 3 5 -0.63417118 -0.99413729 0.46295675 -0.85010945 -0.98578981
"538" 3 5 -0.78426754 -0.98792669 0.24301647 -0.8163193 -0.98632882
"539" 3 5 -0.83718019 -0.98658855 0.079139645 -0.85298297 -0.98907509
"540" 3 5 -0.87075918 -0.99725306 0.068642219 -0.84617684 -0.9886025
"541" 3 5 -0.91304088 -0.99917666 0.070358299 -0.92109982 -0.99563253
"542" 3 5 -0.92122116 -0.99965494 -0.2010923 -0.95774583 -0.99897239
"543" 3 5 -0.89844309 -0.99950529 -0.13406391 -0.91512114 -0.9921376
"544" 3 5 -0.92697582 -0.99968764 -0.19573199 -0.88397637 -0.98667969
"545" 3 5 -0.95528084 -0.99970312 -0.43481254 -0.87349836 -0.98682901
"546" 3 5 -0.9504724 -0.99935039 -0.39396275 -0.87533208 -0.98454792
"547" 3 5 -0.9568244 -0.99948521 -0.39050851 -0.86720343 -0.99095955
"548" 3 5 -0.96746694 -0.99979472 -0.53482998 -0.95292956 -0.99850082
"549" 3 5 -0.9776047 -0.99985135 -0.63702833 -0.96845075 -0.99959786
"550" 3 5 -0.99044412 -0.99997935 -0.6904156 -0.97951082 -0.99962283
"551" 3 5 -0.97706303 -0.99993 -0.39540149 -0.97293596 -0.99947695
"552" 3 5 -0.9642833 -0.99990361 -0.44183505 -0.96744144 -0.99921427
"553" 3 4 -0.64970689 -0.99507844 -0.70960166 -0.88069832 -0.99350695
"554" 3 4 -0.86486349 -0.99900658 -0.50685865 -0.9023229 -0.99353998
"555" 3 4 -0.93083164 -0.99987686 -0.53577065 -0.92426645 -0.99664888
"556" 3 4 -0.98643817 -0.99995212 -0.79605084 -0.96098918 -0.99882357
"557" 3 4 -0.99712703 -0.99997956 -0.7177413 -0.98454005 -0.99974605
"558" 3 4 -0.99751106 -0.99998419 -0.6888614 -0.99572182 -0.99997996
"559" 3 4 -0.99575066 -0.99998139 -0.71013556 -0.99310922 -0.9999639
"560" 3 4 -0.990511 -0.99995942 -0.6904156 -0.98858793 -0.99990647
"561" 3 4 -0.98805451 -0.9999298 -0.50936919 -0.98583608 -0.99987176
"562" 3 4 -0.99096992 -0.9999306 -0.48191245 -0.98815215 -0.99991935
"563" 3 4 -0.98530597 -0.99983238 -0.42451638 -0.98128042 -0.99979398
"564" 3 4 -0.97847585 -0.99977497 -0.37671362 -0.96728142 -0.99951326
"565" 3 4 -0.22323268 -0.96479826 0.51885246 -0.41663721 -0.72867778
"566" 3 4 -0.64295256 -0.99221805 0.61969583 -0.83258739 -0.98664964
"567" 3 4 -0.85685533 -0.99925053 -0.082204857 -0.90286836 -0.99483099
"568" 3 4 -0.88675213 -0.99967896 -0.40207271 -0.90853592 -0.9915945
"569" 3 4 -0.88985111 -0.99982369 -0.50808071 -0.90061922 -0.99157762
"570" 3 4 -0.944798 -0.99998546 -0.70181918 -0.96602657 -0.99911581
"571" 3 4 -0.97559271 -0.9999914 -0.75186908 -0.98410138 -0.99984166
"572" 3 4 -0.98760909 -0.99999699 -0.76858336 -0.97882989 -0.999718
"573" 3 4 -0.9707752 -0.99998922 -0.77740301 -0.97890085 -0.99926089
"574" 3 4 -0.96166997 -0.99998064 -0.69570475 -0.97539637 -0.99916457
"575" 3 4 -0.97926772 -0.99997643 -0.6443871 -0.96570799 -0.9992821
"576" 3 4 -0.90496078 -0.99962241 -0.57634248 -0.90909456 -0.99510574
"577" 3 4 -0.82902457 -0.99948089 -0.56396066 -0.91141065 -0.99381181
"578" 3 4 -0.81276379 -0.99949521 -0.14818674 -0.88771259 -0.98720254
"579" 3 6 -0.82261102 -0.99691612 0.34748538 -0.77025848 -0.97396038
"580" 3 6 -0.93900496 -0.99898877 -0.17971955 -0.87896897 -0.98935276
"581" 3 6 -0.97934454 -0.99970307 -0.74176447 -0.91535302 -0.99591861
"582" 3 6 -0.98457979 -0.99990243 -0.71361881 -0.96805176 -0.99939852
"583" 3 6 -0.98426229 -0.99991877 -0.87469506 -0.99222183 -0.99994456
"584" 3 6 -0.99013211 -0.99994051 -0.8268731 -0.99277727 -0.99994764
"585" 3 6 -0.99639974 -0.99995933 -0.72562105 -0.99269087 -0.9999425
"586" 3 6 -0.99896921 -0.99999026 -0.75102909 -0.99375482 -0.99996278
"587" 3 6 -0.9857831 -0.99991762 -0.43166292 -0.98843187 -0.99992245
"588" 3 6 -0.96945301 -0.99979304 -0.2323269 -0.97646882 -0.99976295
"589" 3 6 -0.96263884 -0.9997384 -0.38232265 -0.95988378 -0.99944007
"590" 3 6 -0.93940767 -0.99920086 -0.26257421 -0.93973439 -0.99798771
"591" 3 6 -0.92363044 -0.99868375 -0.28681902 -0.92328866 -0.99749086
"592" 3 6 -0.94346758 -0.99914577 -0.59627253 -0.95838592 -0.99905517
"593" 3 6 -0.9666854 -0.9996716 -0.30955028 -0.97930596 -0.99980986
"594" 3 6 -0.95546269 -0.99943883 0.096463721 -0.96968934 -0.99953056
"595" 3 6 -0.85954595 -0.99740937 -0.078554753 -0.90552372 -0.99437326
"596" 3 6 -0.92858604 -0.99901236 -0.48342817 -0.90642841 -0.9940077
"597" 3 6 -0.95070024 -0.99930752 -0.4335482 -0.94291611 -0.99799418
"598" 3 6 -0.98511391 -0.99988732 -0.76813151 -0.98265707 -0.99973603
"599" 3 6 -0.99198819 -0.99990781 -0.66484903 -0.99130548 -0.99995283
"600" 3 6 -0.99475899 -0.99994491 -0.61712938 -0.99184644 -0.99995344
"601" 3 6 -0.99613879 -0.99995845 -0.61863248 -0.99552756 -0.99998046
"602" 3 6 -0.99672277 -0.9999436 -0.65708697 -0.99287304 -0.99995883
"603" 3 6 -0.99533628 -0.99996257 -0.65027631 -0.99307054 -0.99996205
"604" 3 6 -0.99349374 -0.99994991 -0.55195025 -0.99123201 -0.99994837
"605" 3 6 -0.9916687 -0.99993617 -0.59155491 -0.99143583 -0.99994826
"606" 3 6 -0.98999066 -0.99994791 -0.68469842 -0.99203509 -0.99995331
"607" 3 6 -0.99180775 -0.99995398 -0.7223593 -0.99295831 -0.99996264
"608" 3 6 -0.97914024 -0.99978741 -0.4729715 -0.98469724 -0.99979547
"609" 3 6 -0.97393527 -0.99966941 -0.39143782 -0.98078798 -0.99972753
"610" 3 6 -0.98701981 -0.99983695 -0.49576975 -0.98537245 -0.9998538
"611" 3 1 -0.18519934 -0.73500528 0.2967784 -0.37242869 -0.86055532
"612" 3 1 -0.13990438 -0.71562963 0.4363373 -0.29351202 -0.81194671
"613" 3 1 -0.1738 -0.73988059 0.34815666 -0.29397972 -0.82454419
"614" 3 1 -0.21962073 -0.75943597 0.2850014 -0.40214173 -0.86106177
"615" 3 1 -0.2063208 -0.7471283 0.32370628 -0.39890083 -0.8541712
"616" 3 1 -0.17374598 -0.70889627 0.38008603 -0.33732337 -0.84667887
"617" 3 1 -0.19625879 -0.73125402 0.36493748 -0.38020628 -0.83960025
"618" 3 1 -0.23342772 -0.76533539 0.25638285 -0.39758715 -0.85358188
"619" 3 1 -0.239485 -0.76423619 0.17004817 -0.4670259 -0.88610034
"620" 3 1 -0.22077191 -0.77126012 0.21091724 -0.4407343 -0.87701346
"621" 3 1 -0.1818179 -0.74973053 0.3404871 -0.32061426 -0.85246496
"622" 3 1 -0.19823911 -0.76521843 0.37894245 -0.34990775 -0.84303421
"623" 3 1 -0.27610044 -0.81750274 0.25088382 -0.33073506 -0.82910573
"624" 3 1 -0.35434334 -0.84910557 0.14753603 -0.37262573 -0.83683277
"625" 3 1 -0.24598312 -0.79608612 0.13293465 -0.362598 -0.86610771
"626" 3 1 -0.24061478 -0.76398399 0.2850014 -0.43952399 -0.86707141
"627" 3 1 -0.22784657 -0.75511388 0.37012868 -0.39281357 -0.83543554
"628" 3 1 -0.20043562 -0.73553383 0.35697044 -0.35587688 -0.83289011
"629" 3 1 -0.22646038 -0.75815228 0.30849385 -0.34835981 -0.83959652
"630" 3 1 -0.22446601 -0.77275505 0.26961542 -0.38661044 -0.84404068
"631" 3 1 -0.21419517 -0.76896879 0.35733138 -0.39798436 -0.86297328
"632" 3 1 -0.20743459 -0.78711137 0.39468353 -0.35427716 -0.84473568
"633" 3 1 -0.23040914 -0.80836832 0.3646323 -0.33456061 -0.8535209
"634" 3 1 -0.25489293 -0.79019843 0.29768912 -0.40430104 -0.87281834
"635" 3 1 -0.26219347 -0.79323878 0.22371454 -0.43369981 -0.86692528
"636" 3 1 -0.28953396 -0.82516465 0.25638285 -0.47465449 -0.86471887
"637" 3 1 -0.29481277 -0.8501119 0.28741653 -0.48525013 -0.86818991
"638" 3 3 -0.20364512 -0.67122428 0.2413421 -0.40216654 -0.87988685
"639" 3 3 -0.23836084 -0.67464438 0.10199732 -0.47599703 -0.89735131
"640" 3 3 -0.25766532 -0.69334105 0.098013803 -0.29866994 -0.86270029
"641" 3 3 -0.31151489 -0.75842937 -0.072732447 -0.34191495 -0.86428146
"642" 3 3 -0.19646086 -0.67551838 -0.02825889 -0.4204229 -0.90298941
"643" 3 3 -0.13214647 -0.58377613 0.14174843 -0.38882974 -0.87657642
"644" 3 3 -0.21938722 -0.68119797 0.091615154 -0.34179665 -0.85384675
"645" 3 3 -0.18284438 -0.65704946 0.17952928 -0.4197718 -0.88346821
"646" 3 3 -0.16633 -0.63545796 0.17313063 -0.52904686 -0.91903063
"647" 3 3 -0.20402122 -0.66286764 0.2285448 -0.39683012 -0.87165822
"648" 3 3 -0.24113112 -0.68365935 0.17313063 -0.34553664 -0.85323852
"649" 3 3 -0.29164385 -0.74219493 0.20445654 -0.25722565 -0.83141697
"650" 3 3 -0.30149405 -0.73710001 0.060460598 -0.36728295 -0.85895391
"651" 3 3 -0.14650003 -0.59912618 0.064051608 -0.43556186 -0.89709358
"652" 3 3 -0.10792909 -0.62562905 0.082801375 -0.33611575 -0.84857417
